code,web_name,first_name,second_name,position,team,cost,status,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,xG,xAG,s90,team_name,old_team_name,s90_hist,cbit,recoveries,defcon_multiplier,is_mover,expected_defcon_points,xClean,xPoints
171314,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,15,55,a,,,,,0.57,0.65,23.766666666666666,Man City,Man City,23.766666666666666,167.0,74.0,1.0,False,8.186026446470137,11.180431996478585,41.52672123064288
166989,Tielemans,Youri,Tielemans,MID,16,60,d,75.0,3.0,,,1.14,3.26,20.633333333333333,Man Utd,Aston Villa,20.633333333333333,109.0,94.0,1.1728757171158373,True,20.007538798246745,10.119135800339231,40.982052009132694
212319,Richarlison,Richarlison,de Andrade,FWD,19,60,a,,4.0,,,8.64,1.46,21.711111111111112,Spurs,Spurs,21.711111111111112,87.0,60.0,1.0,False,1.8958820676695662,8.799469388318785,40.83588206766957
432422,Tonali,Sandro,Tonali,MID,19,55,a,,,4.0,10.0,1.75,2.87,28.155555555555555,Spurs,Newcastle,28.155555555555555,110.0,147.0,1.0926251284102837,True,16.90429314734807,8.799469388318785,40.78413391635386
195546,Buendía,Emiliano,Buendía Stati,MID,2,60,a,,1.0,1.0,,3.38,2.23,19.477777777777778,Aston Villa,Aston Villa,19.477777777777778,88.0,109.0,1.0,False,12.320522418895633,8.550649221096654,40.29335519216535
202993,Bentancur,Rodrigo,Bentancur,MID,19,55,a,,,,,0.72,0.84,20.88888888888889,Spurs,Spurs,20.88888888888889,147.0,131.0,1.0,False,28.299490987816334,8.799469388318785,39.256626207126075
95658,Maguire,Harry,Maguire,DEF,16,50,a,,,,,1.12,0.5,18.322222222222223,Man Utd,Man Utd,18.322222222222223,151.0,62.0,1.0,False,11.496751746081436,10.119135800339231,39.23307330720353
248875,Doku,Jérémy,Doku,MID,15,75,a,,4.0,,,2.87,5.86,19.7,Man City,Man City,19.7,38.0,88.0,1.0,False,1.2045352162943344,11.180431996478585,38.93070654078455
180974,Joelinton,Joelinton Cássio,Apolinário de Lira,MID,17,55,d,75.0,,,,2.36,1.35,21.666666666666668,Newcastle,Newcastle,21.666666666666668,116.0,122.0,1.0,False,18.152188518844987,8.410057112543342,38.79739652161093
167074,Tete,Kenny,Tete,DEF,10,45,a,,,,,0.92,1.46,19.9,Fulham,Fulham,19.9,165.0,82.0,1.0,False,12.741298982233667,7.663996072039134,38.69535391208406
184349,Sessegnon,Ryan,Sessegnon,DEF,10,45,a,,,,,1.6,1.8,20.177777777777777,Fulham,Fulham,20.177777777777777,144.0,74.0,1.0,False,7.410003741380607,7.663996072039134,38.688152123629806
210462,Sangaré,Ibrahim,Sangaré,MID,18,50,a,,,,,1.16,1.8,23.033333333333335,Nott'm Forest,Nott'm Forest,23.033333333333335,153.0,114.0,1.0,False,22.620069113364945,6.91644527595093,38.012405679752746
225796,James,Reece,James,DEF,6,55,a,,,1.0,5.0,1.04,3.2,21.744444444444444,Chelsea,Chelsea,21.744444444444444,128.0,101.0,1.0,False,3.3197866528843885,8.232687211215962,38.00349293633426
477424,Gvardiol,Joško,Gvardiol,DEF,15,55,a,,,,,2.25,0.7,15.222222222222221,Man City,Man City,15.222222222222221,103.0,49.0,1.0,False,4.464055730459488,11.180431996478585,37.978899982126926
509416,Ayari,Yasin,Ayari,MID,5,55,a,,,2.0,8.0,2.7,1.15,21.344444444444445,Brighton,Brighton,21.344444444444445,101.0,124.0,1.0,False,15.631062217765638,9.236033102101386,37.768904202893346
485711,Šeško,Benjamin,Sesko,FWD,16,70,d,75.0,,,,9.21,0.28,18.11111111111111,Man Utd,Man Utd,18.11111111111111,25.0,39.0,1.0,False,0.011393560377651182,10.119135800339231,37.691393560377655
465730,De Cuyper,Maxim,De Cuyper,DEF,5,45,a,,,4.0,,1.66,4.08,15.6,Brighton,Brighton,15.6,64.0,68.0,1.0,False,0.29885432170630927,9.236033102101386,37.66539288936753
544877,Kerkez,Milos,Kerkez,DEF,14,55,a,,,,,1.5,0.69,25.011111111111113,Liverpool,Liverpool,25.011111111111113,134.0,88.0,1.0,False,2.337260401624507,9.206912685583777,37.646746314196534
441302,Maatsen,Ian,Maatsen,DEF,2,45,a,,,,,1.26,2.39,17.666666666666668,Aston Villa,Aston Villa,17.666666666666668,128.0,82.0,1.0,False,6.8978371323688075,8.550649221096654,37.52904445581171
166477,Castagne,Timothy,Castagne,DEF,10,45,a,,,,,1.5,1.47,20.42222222222222,Fulham,Fulham,20.42222222222222,146.0,56.0,1.0,False,7.553650175313754,7.663996072039134,37.4390007956739
243016,Mac Allister,Alexis,Mac Allister,MID,14,55,a,,5.0,,,3.89,1.69,29.488888888888887,Liverpool,Liverpool,29.488888888888887,117.0,112.0,1.0,False,5.647280432455877,9.206912685583777,37.3120600428475
441266,Gravenberch,Ryan,Gravenberch,MID,14,60,a,,,,,1.89,2.26,33.233333333333334,Liverpool,Liverpool,33.233333333333334,171.0,127.0,1.0,False,12.880720373276382,9.206912685583777,37.16273085356325
220566,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,MID,15,65,i,0.0,,,,1.15,2.45,16.77777777777778,Man City,Man City,16.77777777777778,99.0,107.0,1.0,False,19.120537992431853,11.180431996478585,37.156927558128544
532529,Hinshelwood,Jack,Hinshelwood,MID,5,60,a,,,,,4.94,2.34,19.288888888888888,Brighton,Brighton,19.288888888888888,53.0,61.0,1.0,False,0.699886111486423,9.236033102101386,37.10811811886888
486385,Beto,Norberto Bercique,Gomes Betuncal,FWD,9,55,a,,4.0,,,8.9,0.23,17.233333333333334,Everton,Everton,17.233333333333334,63.0,26.0,1.0,False,0.2394759606236677,7.837359265165153,36.529475960623664
152551,Lerma,Jefferson,Lerma Solís,MID,8,50,a,,,,,1.84,1.48,19.133333333333333,Crystal Palace,Crystal Palace,19.133333333333333,118.0,102.0,1.0,False,18.367854753993694,7.824994251799617,35.947808000075256
433036,Reijnders,Tijjani,Reijnders,MID,15,60,a,,,4.0,6.0,4.61,2.35,18.033333333333335,Man City,Man City,18.033333333333335,42.0,58.0,1.0,False,0.42013461037331123,11.180431996478585,35.82593611045657
435997,Okafor,Noah,Okafor,MID,13,60,a,,,,,5.25,1.32,17.255555555555556,Leeds,Leeds,17.255555555555556,52.0,61.0,1.0,False,1.2254548126551987,8.629769008873161,35.35417740645053
596777,Dorgu,Patrick,Dorgu,MID,16,60,a,,,,,2.39,1.84,16.0,Man Utd,Man Utd,16.0,98.0,77.0,1.0,False,13.22472163649946,10.119135800339231,34.95541039453703
493362,Xavi,Xavi,Simons,MID,19,60,i,0.0,3.0,2.0,8.0,3.06,3.85,19.41111111111111,Spurs,Spurs,19.41111111111111,62.0,87.0,1.0,False,3.4926738652568705,8.799469388318785,34.837607497243106
169528,Robinson,Antonee,Robinson,DEF,10,45,a,,1.0,,,1.07,1.58,16.522222222222222,Fulham,Fulham,16.522222222222222,136.0,98.0,1.0,False,10.325143017881839,7.663996072039134,34.814221566562765
101188,Digne,Lucas,Digne,DEF,2,45,a,,,,4.0,0.67,3.28,20.466666666666665,Aston Villa,Aston Villa,20.466666666666665,113.0,63.0,1.0,False,2.2465446679925196,8.550649221096654,34.52794334081127
209400,Kamada,Daichi,Kamada,MID,8,50,a,,,,8.0,1.64,3.24,21.1,Crystal Palace,Crystal Palace,21.1,100.0,108.0,1.0,False,12.118708593076093,7.824994251799617,34.38363961183852
578153,Khusanov,Abdukodir,Khusanov,DEF,15,55,a,,,,,0.65,1.21,15.855555555555556,Man City,Man City,15.855555555555556,123.0,75.0,1.0,False,8.047761481017744,11.180431996478585,34.23796786578376
485047,Morato,Felipe,Rodrigues da Silva,DEF,18,50,a,,,,,1.32,0.15,14.88888888888889,Nott'm Forest,Nott'm Forest,14.88888888888889,144.0,52.0,1.0,False,14.900103478514565,6.91644527595093,34.10991244901076
122806,McGinn,John,McGinn,MID,2,55,a,,,,6.0,3.0,4.11,23.733333333333334,Aston Villa,Aston Villa,23.733333333333334,61.0,89.0,1.0,False,1.3440597967913592,8.550649221096654,34.01446527523067
586309,Barry,Thierno,Barry,FWD,9,55,a,,2.0,,,8.17,0.44,21.08888888888889,Everton,Everton,21.08888888888889,40.0,34.0,1.0,False,0.012467641002717272,7.837359265165153,34.012467641002715
174594,Nmecha,Lukas,Nmecha,FWD,13,55,a,,2.0,,,7.25,1.58,11.833333333333334,Leeds,Leeds,11.833333333333334,27.0,30.0,1.0,False,0.09706764114072124,8.629769008873161,33.83706764114072
451340,Mitoma,Mitoma,Kaoru,MID,5,60,i,0.0,,,,4.04,2.74,19.044444444444444,Brighton,Brighton,19.044444444444444,45.0,62.0,1.0,False,0.4867746745976906,9.236033102101386,33.53559360354558
232859,Spence,Djed,Spence,DEF,19,45,a,,,,,0.9,1.77,22.766666666666666,Spurs,Spurs,22.766666666666666,116.0,112.0,1.0,False,1.6124359193332354,8.799469388318785,33.410287120111235
209289,Smith Rowe,Emile,Smith Rowe,MID,10,55,a,,,,,4.71,1.12,21.211111111111112,Fulham,Fulham,21.211111111111112,77.0,71.0,1.0,False,2.220323417155766,7.663996072039134,33.408267423448955
209365,De Ligt,Matthijs,de Ligt,DEF,16,50,i,0.0,,,,1.38,0.83,13.0,Man Utd,Man Utd,13.0,107.0,40.0,1.0,False,8.122137175441752,10.119135800339231,32.73937563906386
195384,Merino,Mikel,Merino Zazón,MID,1,60,a,,,,,3.36,1.45,11.377777777777778,Arsenal,Arsenal,11.377777777777778,56.0,57.0,1.0,False,6.7237224387894665,15.890859257734549,32.631687315959105
449871,Onana,Amadou,Onana,MID,2,50,i,0.0,,,,1.68,0.69,19.5,Aston Villa,Aston Villa,19.5,147.0,72.0,1.0,False,17.482141463843718,8.550649221096654,32.339974616774896
153133,Iwobi,Alex,Iwobi,MID,10,55,a,,2.0,1.0,4.0,1.91,4.7,26.88888888888889,Fulham,Fulham,26.88888888888889,62.0,126.0,1.0,False,2.8489954841454734,7.663996072039134,31.922057032196555
448089,Gomes,Joao,Gomes,MID,2,55,a,,,,,1.15,1.34,24.522222222222222,Aston Villa,Wolves,31.433333333333334,194.0,193.0,0.833646825674905,True,16.359902723753628,8.550649221096654,31.647821680174772
493105,Garnacho,Alejandro,Garnacho Ferreyra,MID,2,60,a,,,,,3.44,3.68,14.011111111111111,Aston Villa,Chelsea,14.011111111111111,26.0,45.0,0.9263884774117978,True,0.09409536700530376,8.550649221096654,31.486834743555857
249231,Lewis-Potter,Keane,Lewis-Potter,MID,4,55,a,,,1.0,,3.01,2.51,21.77777777777778,Brentford,Brentford,21.77777777777778,74.0,96.0,1.0,False,4.287567480742124,8.020973864032173,31.46438291159097
482442,P.M.Sarr,Pape Matar,Sarr,MID,19,50,a,,,,,1.63,1.11,15.422222222222222,Spurs,Spurs,15.422222222222222,106.0,77.0,1.0,False,16.131470683952305,8.799469388318785,31.18271732459162
470313,Woltemade,Nick,Woltemade,FWD,17,60,a,,1.0,,,6.59,1.53,21.066666666666666,Newcastle,Newcastle,21.066666666666666,52.0,53.0,1.0,False,0.22431409149831485,8.410057112543342,31.174314091498314
212314,Lukić,Saša,Lukić,MID,10,50,a,,,2.0,5.0,2.23,1.91,19.22222222222222,Fulham,Fulham,19.22222222222222,112.0,71.0,1.0,False,9.617712320669002,7.663996072039134,30.37452904716833
434399,Reinildo,Reinildo,Mandava,DEF,20,45,a,,,,,0.13,0.62,21.844444444444445,Sunderland,Sunderland,21.844444444444445,164.0,90.0,1.0,False,9.806678842938457,7.765504479579292,30.302797915281015
444145,Martinelli,Gabriel,Martinelli Silva,MID,1,65,a,,,,,4.12,1.27,11.833333333333334,Arsenal,Arsenal,11.833333333333334,25.0,52.0,1.0,False,0.807322837072406,15.890859257734549,30.165792167331848
465694,N.Gonzalez,Nico,González Iglesias,MID,15,55,a,,,,,0.68,1.12,17.344444444444445,Man City,Man City,17.344444444444445,116.0,90.0,1.0,False,18.18620633043586,11.180431996478585,30.04932163643091
119471,Schär,Fabian,Schär,DEF,17,50,a,100.0,,3.0,,0.97,0.6,12.1,Newcastle,Newcastle,12.1,115.0,42.0,1.0,False,11.584809098557477,8.410057112543342,29.916566052428472
482973,Igor Jesus,Igor Jesus,Maciel da Cruz,FWD,18,60,a,,3.0,,,6.48,1.26,25.477777777777778,Nott'm Forest,Nott'm Forest,25.477777777777778,62.0,61.0,1.0,False,0.2126424039307075,6.91644527595093,29.91264240393071
200785,Adams,Tyler,Adams,MID,3,50,a,,,,,0.63,0.63,19.655555555555555,Bournemouth,Bournemouth,19.655555555555555,136.0,96.0,1.0,False,20.27391713433059,8.530421646629756,29.726290202426505
204580,Janelt,Vitaly,Janelt,MID,4,50,a,,,,7.0,0.82,2.27,15.933333333333334,Brentford,Brentford,15.933333333333334,98.0,85.0,1.0,False,15.247318077008213,8.020973864032173,29.520498346312934
207189,Berge,Sander,Berge,MID,10,50,a,,,,,1.54,1.5,32.266666666666666,Fulham,Fulham,32.266666666666666,148.0,132.0,1.0,False,10.76965347317665,7.663996072039134,29.477327330837948
244954,Pau,Pau,Torres,DEF,2,45,a,,,,,1.33,0.39,18.58888888888889,Aston Villa,Aston Villa,18.58888888888889,112.0,79.0,1.0,False,3.18476094142486,8.550649221096654,29.06603128867012
500040,Mosquera,Cristhian,Mosquera,DEF,1,55,a,,,,,0.1,0.63,10.955555555555556,Arsenal,Arsenal,10.955555555555556,95.0,35.0,1.0,False,8.093631947292076,15.890859257734549,28.909231044515778
489888,Adli,Amine,Adli,MID,3,50,a,,,,,2.6,1.62,11.933333333333334,Bournemouth,Bournemouth,11.933333333333334,62.0,61.0,1.0,False,8.082502896642314,8.530421646629756,28.62135460672429
149484,Mings,Tyrone,Mings,DEF,2,45,a,,,,,1.3,0.42,14.688888888888888,Aston Villa,Aston Villa,14.688888888888888,107.0,47.0,1.0,False,5.860142104101723,8.550649221096654,28.141145929002047
535301,Baleba,Carlos,Baleba,MID,5,50,a,,,,,0.78,0.72,18.288888888888888,Brighton,Brighton,18.288888888888888,104.0,105.0,1.0,False,17.252024594072548,9.236033102101386,27.757203098768127
114243,J.Murphy,Jacob,Murphy,MID,17,60,a,,,,,3.07,2.66,17.844444444444445,Newcastle,Newcastle,17.844444444444445,43.0,47.0,1.0,False,0.20777532687469358,8.410057112543342,27.48705945633218
60307,Groß,Pascal,Groß,MID,5,55,a,,,,5.0,1.39,3.95,18.177777777777777,Brighton,Brighton,18.177777777777777,69.0,76.0,1.0,False,4.008364278150468,9.236033102101386,27.22653683810306
114283,Grealish,Jack,Grealish,MID,15,65,a,,,,,2.05,3.37,18.07777777777778,Man City,Everton,18.07777777777778,47.0,88.0,0.8818304070796541,True,1.3295769448232633,11.180431996478585,27.008454973557374
209046,Hudson-Odoi,Callum,Hudson-Odoi,MID,18,60,d,75.0,,4.0,,2.77,3.02,20.42222222222222,Nott'm Forest,Nott'm Forest,20.42222222222222,38.0,68.0,1.0,False,0.29455174916920396,6.91644527595093,26.921635496887863
503301,Hutchinson,Omari,Hutchinson,MID,18,55,a,,,,4.0,2.01,3.87,18.622222222222224,Nott'm Forest,Nott'm Forest,18.622222222222224,42.0,87.0,1.0,False,1.8670486995083262,6.91644527595093,26.916511355208254
441264,Brobbey,Brian,Brobbey,FWD,20,60,a,,,,,6.02,0.67,21.333333333333332,Sunderland,Sunderland,21.333333333333332,30.0,44.0,1.0,False,0.01138849247891945,7.765504479579292,26.101388492478918
511499,Tel,Mathys,Tel,MID,19,60,a,,,,9.0,2.47,2.43,14.822222222222223,Spurs,Spurs,14.822222222222223,39.0,72.0,1.0,False,2.3296088648201594,8.799469388318785,25.401916515117605
159506,Aina,Ola,Aina,DEF,18,45,a,,,,,0.41,0.84,17.633333333333333,Nott'm Forest,Nott'm Forest,17.633333333333333,130.0,81.0,1.0,False,7.377112701286296,6.91644527595093,25.19500586261276
532605,Andrey Santos,Andrey,Nascimento dos Santos,MID,16,50,a,,,,,2.0,0.88,13.855555555555556,Man Utd,Chelsea,13.855555555555556,81.0,48.0,1.0865385497722109,True,8.770467318977593,10.119135800339231,25.100105430972626
184029,Ødegaard,Martin,Ødegaard,MID,1,65,a,,3.0,,8.0,1.25,3.65,15.144444444444444,Arsenal,Arsenal,15.144444444444444,32.0,70.0,1.0,False,1.2804806955915715,15.890859257734549,24.813592148308587
247412,Strand Larsen,Jørgen,Strand Larsen,FWD,8,60,a,,,,,5.3,1.12,25.566666666666666,Crystal Palace,Crystal Palace,25.566666666666666,58.0,37.0,1.0,False,0.024945829712778225,7.824994251799617,24.584945829712776
246301,J.Cuenca,Jorge,Cuenca Barreno,DEF,10,45,a,,,,,0.05,0.53,10.38888888888889,Fulham,Fulham,10.38888888888889,117.0,40.0,1.0,False,14.279251103139044,7.663996072039134,24.550346222854355
547719,L.Miley,Lewis,Miley,MID,17,55,i,0.0,,,7.0,1.36,2.1,16.58888888888889,Newcastle,Newcastle,16.58888888888889,86.0,69.0,1.0,False,7.682030342042136,8.410057112543342,24.453438315441907
460842,Kudus,Mohammed,Kudus,MID,19,65,d,75.0,2.0,3.0,7.0,1.92,2.41,17.055555555555557,Spurs,Spurs,17.055555555555557,38.0,95.0,1.0,False,3.3394620033026223,8.799469388318785,24.118931450983712
577669,Sadiki,Noah,Sadiki,MID,20,50,a,,,,,1.43,1.46,32.12222222222222,Sunderland,Sunderland,32.12222222222222,135.0,113.0,1.0,False,5.962618465841219,7.765504479579292,24.056967427965112
448514,Aït-Nouri,Rayan,Aït-Nouri,DEF,15,55,a,,,,,0.53,2.01,10.78888888888889,Man City,Man City,10.78888888888889,67.0,49.0,1.0,False,2.139332320499701,11.180431996478585,24.046641640477137
490094,Iroegbunam,Tim,Iroegbunam,MID,9,50,a,,,,,0.54,0.71,16.41111111111111,Everton,Everton,16.41111111111111,111.0,78.0,1.0,False,15.825551992938898,7.837359265165153,24.04028288026315
221820,Martinez,Lisandro,Martínez,DEF,16,50,d,75.0,,,,0.15,0.6,13.655555555555555,Man Utd,Man Utd,13.655555555555555,105.0,68.0,1.0,False,6.708587643038273,10.119135800339231,23.954105653116535
248056,Tanaka,Tanaka,Ao,MID,13,50,a,,,,6.0,1.44,1.39,14.522222222222222,Leeds,Leeds,14.522222222222222,65.0,82.0,1.0,False,9.213738420516089,8.629769008873161,23.88172324349773
158499,Christie,Ryan,Christie,MID,3,50,s,0.0,,,10.0,1.81,0.79,10.866666666666667,Bournemouth,Bournemouth,10.866666666666667,61.0,62.0,1.0,False,9.970367171414114,8.530421646629756,23.829768449309995
122798,Robertson,Andrew,Robertson,DEF,19,45,a,,,,,1.1,1.4,12.944444444444445,Spurs,Liverpool,12.944444444444445,55.0,40.0,1.1871106106666889,True,0.8659821928060535,8.799469388318785,23.655902470456798
624773,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,6,65,a,,3.0,,8.0,2.91,2.14,9.322222222222223,Chelsea,Chelsea,9.322222222222223,20.0,36.0,1.0,False,0.3776163200024566,8.232687211215962,23.36727262708146
516895,Mainoo,Kobbie,Mainoo,MID,16,55,a,,,,,0.48,1.27,18.366666666666667,Man Utd,Man Utd,18.366666666666667,92.0,95.0,1.0,False,11.903128217918947,10.119135800339231,23.004043854749575
250199,Dominguez,Nicolás,Domínguez,MID,18,50,a,,,,,1.47,0.77,12.977777777777778,Nott'm Forest,Nott'm Forest,12.977777777777778,85.0,58.0,1.0,False,10.978727202820714,6.91644527595093,23.000834829227347
499604,Rayan,Rayan Vitor,Simplício Rocha,MID,3,65,a,,,,,2.67,1.84,12.333333333333334,Bournemouth,Bournemouth,12.333333333333334,39.0,43.0,1.0,False,0.9628599495894617,8.530421646629756,22.601505571741225
242882,Diakité,Bafodé,Diakité,DEF,3,50,a,,,,,0.02,0.19,14.166666666666666,Bournemouth,Bournemouth,14.166666666666666,117.0,48.0,1.0,False,8.952317228703867,8.530421646629756,22.363121438590348
547027,Diarra,Habib,Diarra,MID,20,55,a,,1.0,,,3.27,0.85,15.588888888888889,Sunderland,Sunderland,15.588888888888889,31.0,48.0,1.0,False,0.188135725682414,7.765504479579292,22.27380905458585
606745,Heaven,Ayden,Heaven,DEF,16,45,a,,,,,0.34,0.18,10.222222222222221,Man Utd,Man Utd,10.222222222222221,93.0,39.0,1.0,False,8.698674066750975,10.119135800339231,22.16710089284699
232112,Ugarte,Manuel,Ugarte Ribeiro,MID,16,50,i,0.0,,,,0.72,0.16,9.733333333333333,Man Utd,Man Utd,9.733333333333333,91.0,51.0,1.0,False,15.310519725772409,10.119135800339231,21.982438720245263
463067,Georginio,Georginio,Rutter,FWD,5,55,a,,,,,2.9,2.9,19.733333333333334,Brighton,Brighton,19.733333333333334,70.0,61.0,1.0,False,1.526052842266076,9.236033102101386,21.826052842266073
230001,Mazraoui,Noussair,Mazraoui,DEF,16,45,a,,,,,0.19,0.35,10.855555555555556,Man Utd,Man Utd,10.855555555555556,94.0,46.0,1.0,False,7.984967648643782,10.119135800339231,21.738003528095746
242898,Johnson,Brennan,Johnson,MID,8,60,a,,,2.0,,2.45,1.31,19.0,Crystal Palace,Crystal Palace,19.0,66.0,55.0,1.0,False,1.1300269178943683,7.824994251799617,21.222524043794177
551210,Hato,Jorrel,Hato,DEF,6,45,a,,,,,0.3,0.61,12.655555555555555,Chelsea,Chelsea,12.655555555555555,99.0,50.0,1.0,False,6.622123665922703,8.232687211215962,21.21941107361274
232653,J.Ramsey,Jacob,Ramsey,MID,17,50,a,,,,,1.2,1.45,16.011111111111113,Newcastle,Newcastle,16.011111111111113,64.0,85.0,1.0,False,7.289900736707009,8.410057112543342,21.183436496699684
109646,Tosin,Tosin,Adarabioyo,DEF,6,45,a,,,,,0.11,0.4,8.755555555555556,Chelsea,Chelsea,8.755555555555556,97.0,22.0,1.0,False,11.69683971448168,8.232687211215962,21.14439237230411
180135,Longstaff,Sean,Longstaff,MID,13,50,a,,,2.0,5.0,1.23,1.87,11.144444444444444,Leeds,Leeds,11.144444444444444,67.0,43.0,1.0,False,6.432171973334967,8.629769008873161,20.72306621775011
510281,Savinho,Sávio,Moreira de Oliveira,MID,15,65,a,,,,,2.5,1.59,9.077777777777778,Man City,Man City,9.077777777777778,20.0,39.0,1.0,False,0.6147360806489792,11.180431996478585,20.55561705758553
248857,Madueke,Noni,Madueke,MID,1,65,a,,,,7.0,1.23,2.86,13.38888888888889,Arsenal,Arsenal,13.38888888888889,35.0,35.0,1.0,False,0.20373224386009964,15.890859257734549,20.53270458467008
108413,Hughes,Will,Hughes,MID,8,45,a,,,,7.0,1.11,1.94,17.333333333333332,Crystal Palace,Crystal Palace,17.333333333333332,82.0,66.0,1.0,False,5.360757272646905,7.824994251799617,20.3000528962748
184341,Mount,Mason,Mount,MID,16,55,a,,,3.0,,1.56,1.62,11.222222222222221,Man Utd,Man Utd,11.222222222222221,43.0,59.0,1.0,False,4.617306257130554,10.119135800339231,20.265706011031906
198869,White,Benjamin,White,DEF,1,55,i,0.0,,,,0.45,0.69,7.766666666666667,Arsenal,Arsenal,7.766666666666667,53.0,28.0,1.0,False,2.362898601677752,15.890859257734549,20.12437301238705
437505,Isidor,Wilson,Isidor,FWD,20,55,a,,,,,4.7,0.38,12.755555555555556,Sunderland,Sunderland,12.755555555555556,28.0,23.0,1.0,False,0.023263107777506016,7.765504479579292,19.963263107777507
56979,Henderson,Jordan,Henderson,MID,4,50,d,75.0,,,,0.33,2.31,21.233333333333334,Brentford,Brentford,21.233333333333334,85.0,98.0,1.0,False,6.863577374330592,8.020973864032173,19.92547241940822
155408,Cook,Lewis,Cook,MID,3,50,a,,,,8.0,0.07,0.52,9.688888888888888,Bournemouth,Bournemouth,9.688888888888888,81.0,62.0,1.0,False,15.478362858266859,8.530421646629756,19.56337095062392
577725,King,Josh,King,MID,10,55,a,,,,,2.47,0.66,14.333333333333334,Fulham,Fulham,14.333333333333334,48.0,59.0,1.0,False,2.2135395530263287,7.663996072039134,19.434345088970918
433154,McNeil,Dwight,McNeil,MID,9,55,a,,,2.0,6.0,1.37,1.91,12.9,Everton,Everton,12.9,49.0,62.0,1.0,False,4.138345417304391,7.837359265165153,19.37892264153151
222683,Kluivert,Justin,Kluivert,MID,3,60,a,,2.0,2.0,,2.31,1.55,10.5,Bournemouth,Bournemouth,10.5,19.0,46.0,1.0,False,0.5194086566193977,8.530421646629756,19.07649884845131
547701,Gray,Archie,Gray,MID,19,50,a,,,,,1.5,1.29,16.344444444444445,Spurs,Spurs,16.344444444444445,76.0,56.0,1.0,False,3.8409039069400985,8.799469388318785,18.995704921623414
538207,Osula,William,Osula,FWD,17,60,a,,2.0,,,4.28,0.62,8.944444444444445,Newcastle,Newcastle,8.944444444444445,8.0,23.0,1.0,False,0.004739412867952184,8.410057112543342,18.984739412867953
463034,Delap,Liam,Delap,FWD,6,55,a,,4.0,,,4.54,0.23,12.133333333333333,Chelsea,Chelsea,12.133333333333333,17.0,25.0,1.0,False,0.006358648049439915,8.232687211215962,18.85635864804944
216094,Frimpong,Jeremie,Frimpong,DEF,14,55,a,,,,,0.5,1.55,11.466666666666667,Liverpool,Liverpool,11.466666666666667,30.0,52.0,1.0,False,0.0090382426939757,9.206912685583777,18.771943378977554
500151,Savona,Nicolò,Savona,DEF,18,45,i,0.0,,,,1.34,0.45,11.38888888888889,Nott'm Forest,Nott'm Forest,11.38888888888889,57.0,27.0,1.0,False,0.7290097919471669,6.91644527595093,18.41065471340881
60689,Wood,Chris,Wood,FWD,18,60,a,,1.0,,,4.29,0.32,9.955555555555556,Nott'm Forest,Nott'm Forest,9.955555555555556,15.0,14.0,1.0,False,0.0010801143434340096,6.91644527595093,18.121080114343435
549912,Talbi,Chemsdine,Talbi,MID,20,55,a,,,,,2.13,1.18,17.255555555555556,Sunderland,Sunderland,17.255555555555556,31.0,61.0,1.0,False,0.3030582623523483,7.765504479579292,18.019323892991714
232787,Gallagher,Conor,Gallagher,MID,19,55,a,,,,,1.23,0.7,13.144444444444444,Spurs,Spurs,13.144444444444444,51.0,73.0,1.0,False,6.334841011928494,8.799469388318785,17.628634078121806
487053,Udogie,Destiny,Udogie,DEF,19,45,a,,,,,0.18,0.72,14.833333333333334,Spurs,Spurs,14.833333333333334,68.0,70.0,1.0,False,0.5674738200539157,8.799469388318785,17.546996198306054
204120,Boscagli,Olivier,Boscagli,DEF,5,45,a,,,,,0.05,0.47,8.877777777777778,Brighton,Brighton,8.877777777777778,78.0,54.0,1.0,False,6.82555387328381,9.236033102101386,17.166653813142297
489706,Devenny,Justin,Devenny,MID,8,50,a,,3.0,3.0,,2.38,0.39,8.722222222222221,Crystal Palace,Crystal Palace,8.722222222222221,38.0,34.0,1.0,False,2.2884944796721647,7.824994251799617,17.15458234156184
441191,Livramento,Tino,Livramento,DEF,17,50,d,75.0,,,,0.13,0.89,14.733333333333333,Newcastle,Newcastle,14.733333333333333,68.0,81.0,1.0,False,0.5870656121488369,8.410057112543342,17.080031379672196
210156,Awoniyi,Taiwo,Awoniyi,FWD,18,55,a,,,,,3.68,0.77,5.333333333333333,Nott'm Forest,Nott'm Forest,5.333333333333333,8.0,18.0,1.0,False,0.04797263893542454,6.91644527595093,17.077972638935424
550839,Odobert,Wilson,Odobert,MID,19,55,i,0.0,,,,1.92,1.21,10.8,Spurs,Spurs,10.8,24.0,53.0,1.0,False,1.2835501439492794,8.799469388318785,17.01445197010304
477555,Bobb,Oscar,Bobb,MID,10,55,a,,,,,1.47,2.1,11.444444444444445,Fulham,Fulham,11.444444444444445,33.0,43.0,1.0,False,0.8869178582913494,7.663996072039134,16.845080417999043
449434,Elanga,Anthony,Elanga,MID,17,60,a,,,,8.0,1.65,1.74,14.466666666666667,Newcastle,Newcastle,14.466666666666667,23.0,32.0,1.0,False,0.017195710684434797,8.410057112543342,16.688919207915845
