id,text,created_at,edit_history_tweet_ids
"Hull 0 : 0 Leeds

▪ xG: 1.03 - 1.24
▪ xThreat: 1.34 - 1.27
▪ Possession: 57.4% - 42.6%
▪ Field Tilt: 48.8% - 51.2%
▪ Def Action Height: 44.0 - 47.6

#msbot_chmp https://t.co/PtDwQbFJzq",1704601182558413089,['1704601182558413089'],2023-09-20T20:59:26.000Z
"If you enjoy the content, please consider helping authors with their monthly bills for hosting this bot. You can make a donation via https://t.co/nlgfzDqYhs 
Appreciate your support
Thank you",1704569664314163369,['1704569664314163369'],2023-09-20T18:54:12.000Z
"Lucas Vázquez vs. Union

Successful Passes: 85
Expected Threat: 0.93
Progression via pass: 8.05
Progression via carry: 2.7 https://t.co/HkQDkwcw01",1704567936554516706,['1704567936554516706'],2023-09-20T18:47:20.000Z
"Real Madrid 1 : 0 Union

▪ Pass directness: 29.4 - 35.0
▪ 10+ pass sequences: 35 - 5
▪ Goalkick length: 22.3 - 45.7
▪ Goalkick progr.: 62.2 - 25.3 https://t.co/c6kWPdLBAL",1704567919051686098,['1704567919051686098'],2023-09-20T18:47:15.000Z
"Real Madrid 1 : 0 Union

▪ Penbox shots: 22 - 4
▪ Deep completions: 29 - 5
▪ Buildup completion: 93.7% - 67.1%
▪ PPDA: 9.2 - 28.6
▪ High turnovers: 5 - 3 https://t.co/VosqovCUEw",1704567859672912028,['1704567859672912028'],2023-09-20T18:47:01.000Z
"Real Madrid 1 : 0 Union

▪ xG: 3.27 - 0.19
▪ xThreat: 3.24 - 0.75
▪ Possession: 75.3% - 24.7%
▪ Field Tilt: 85.4% - 14.6%
▪ Def Action Height: 51.3 - 34.3

#msbot_ucl #ucl https://t.co/RjiYTtaBfb",1704567790391410860,['1704567790391410860'],2023-09-20T18:46:45.000Z
"Galatasaray 2 : 2 Copenhagen

▪ xG: 1.47 - 1.07
▪ xThreat: 1.74 - 0.79
▪ Possession: 63.2% - 36.8%
▪ Field Tilt: 61.7% - 38.3%
▪ Def Action Height: 46.9 - 47.1

#msbot_ucl #ucl https://t.co/IzDtqPvDgA",1704567541971173532,['1704567541971173532'],2023-09-20T18:45:45.000Z
"Feyenoord 2 : 0 Celtic

▪ xG: 1.77 - 0.21
▪ xThreat: 1.38 - 0.48
▪ Possession: 60.6% - 39.4%
▪ Field Tilt: 75.0% - 25.0%
▪ Def Action Height: 53.6 - 47.0

#msbot_ucl #ucl https://t.co/ttuDmWdUkH",1704240999495827520,['1704240999495827520'],2023-09-19T21:08:12.000Z
"Luis Alberto vs. Atletico

Successful Passes: 83
Expected Threat: 0.79
Progression via pass: 7.45
Progression via carry: 4.48 https://t.co/vyZbBc3nZL",1704240745631367210,['1704240745631367210'],2023-09-19T21:07:11.000Z
"Lazio 1 : 1 Atletico

▪ Pass directness: 28.3 - 29.8
▪ 10+ pass sequences: 27 - 27
▪ Goalkick length: 27.7 - 28.4
▪ Goalkick progr.: 88.9 - 32.0 https://t.co/njAAd1Np76",1704240727910477838,['1704240727910477838'],2023-09-19T21:07:07.000Z
"Lazio 1 : 1 Atletico

▪ Penbox shots: 6 - 5
▪ Deep completions: 12 - 7
▪ Buildup completion: 92.2% - 87.6%
▪ PPDA: 15.2 - 27.6
▪ High turnovers: 6 - 1 https://t.co/1c9YsVlQ9a",1704240670532423704,['1704240670532423704'],2023-09-19T21:06:53.000Z
"Lazio 1 : 1 Atletico

▪ xG: 1.34 - 1.01
▪ xThreat: 1.98 - 1.17
▪ Possession: 48.8% - 51.2%
▪ Field Tilt: 70.3% - 29.7%
▪ Def Action Height: 54.9 - 32.3

#msbot_ucl #ucl https://t.co/vckDjnwoAY",1704240607164780952,['1704240607164780952'],2023-09-19T21:06:38.000Z
1704240355615572311,['1704240355615572311'],2023-09-19T21:05:38.000Z,"Matheus Nunes vs. FK Crvena Zvezda

Successful Passes: 90
Expected Threat: 0.46
Progression via pass: 6.74
Progression via carry: 5.33 https://t.co/aiOrN9qp7b"
1704240336732848362,['1704240336732848362'],2023-09-19T21:05:34.000Z,"Man City 3 : 1 FK Crvena Zvezda

▪ Pass directness: 28.1 - 39.1
▪ 10+ pass sequences: 36 - 4
▪ Goalkick length: 24.1 - 30.0
▪ Goalkick progr.: 62.1 - 40.2 https://t.co/da7BRweqSd"
1704240279602257946,['1704240279602257946'],2023-09-19T21:05:20.000Z,"Man City 3 : 1 FK Crvena Zvezda

▪ Penbox shots: 28 - 1
▪ Deep completions: 32 - 6
▪ Buildup completion: 95.5% - 74.4%
▪ PPDA: 6.8 - 19.0
▪ High turnovers: 4 - 1 https://t.co/WEAeeg9xbQ"
1704240213239984167,['1704240213239984167'],2023-09-19T21:05:04.000Z,"Man City 3 : 1 FK Crvena Zvezda

▪ xG: 3.82 - 0.34
▪ xThreat: 3.51 - 0.54
▪ Possession: 75.6% - 24.4%
▪ Field Tilt: 92.6% - 7.4%
▪ Def Action Height: 60.6 - 36.4

#msbot_ucl #ucl https://t.co/NfUGAp72rd"
1704239951670562845,['1704239951670562845'],2023-09-19T21:04:02.000Z,"Shakhtar 1 : 3 Porto

▪ xG: 0.51 - 2.23
▪ xThreat: 0.89 - 1.13
▪ Possession: 46.3% - 53.7%
▪ Field Tilt: 44.7% - 55.3%
▪ Def Action Height: 42.4 - 45.5

#msbot_ucl #ucl https://t.co/f41w3tomNH"
1704239713559965895,['1704239713559965895'],2023-09-19T21:03:05.000Z,"Jules Koundé vs. Royal Antwerp

Successful Passes: 97
Expected Threat: 0.25
Progression via pass: 9.83
Progression via carry: 4.41 https://t.co/Rvs0X2awYb"
1704239691695001783,['1704239691695001783'],2023-09-19T21:03:00.000Z,"Barcelona 5 : 0 Royal Antwerp

▪ Pass directness: 26.7 - 29.0
▪ 10+ pass sequences: 39 - 9
▪ Goalkick length: 23.4 - 18.4
▪ Goalkick progr.: 94.7 - 36.9 https://t.co/AQTqzQ1MI5"
1704239632421204370,['1704239632421204370'],2023-09-19T21:02:46.000Z,"Barcelona 5 : 0 Royal Antwerp

▪ Penbox shots: 19 - 2
▪ Deep completions: 23 - 1
▪ Buildup completion: 95.8% - 87.1%
▪ PPDA: 10.4 - 25.2
▪ High turnovers: 7 - 1 https://t.co/wx8Y0OwofW"
1704239564179816645,['1704239564179816645'],2023-09-19T21:02:29.000Z,"Barcelona 5 : 0 Royal Antwerp

▪ xG: 2.44 - 0.24
▪ xThreat: 2.46 - 0.71
▪ Possession: 69.6% - 30.4%
▪ Field Tilt: 84.1% - 15.9%
▪ Def Action Height: 54.6 - 34.2

#msbot_ucl #ucl https://t.co/oBVLLa9Ay5"
1704239271568437384,['1704239271568437384'],2023-09-19T21:01:20.000Z,"Ousmane Dembélé vs. Dortmund

Successful Passes: 53
Expected Threat: 0.58
Progression via pass: 4.86
Progression via carry: 4.25 https://t.co/NmGnACrIEI"
1704239256439578779,['1704239256439578779'],2023-09-19T21:01:16.000Z,"PSG 2 : 0 Dortmund

▪ Pass directness: 28.6 - 41.2
▪ 10+ pass sequences: 30 - 7
▪ Goalkick length: 19.4 - 34.4
▪ Goalkick progr.: 55.6 - 52.8 https://t.co/JGECSbqEpD"
1704239197199245657,['1704239197199245657'],2023-09-19T21:01:02.000Z,"PSG 2 : 0 Dortmund

▪ Penbox shots: 11 - 6
▪ Deep completions: 17 - 2
▪ Buildup completion: 92.1% - 77.0%
▪ PPDA: 6.7 - 21.0
▪ High turnovers: 9 - 3 https://t.co/upwU2aLbWk"
1704239133638717444,['1704239133638717444'],2023-09-19T21:00:47.000Z,"PSG 2 : 0 Dortmund

▪ xG: 2.56 - 0.65
▪ xThreat: 1.73 - 1.18
▪ Possession: 67.1% - 32.9%
▪ Field Tilt: 77.1% - 22.9%
▪ Def Action Height: 49.1 - 35.4

#msbot_ucl #ucl https://t.co/daX5HldPMJ"
1704238708785029474,['1704238708785029474'],2023-09-19T20:59:06.000Z,"Kyle Walker-Peters vs. Ipswich

Successful Passes: 55
Expected Threat: 0.26
Progression via pass: 4.95
Progression via carry: 3.56 https://t.co/pHHso0flGA"
1704238693219975453,['1704238693219975453'],2023-09-19T20:59:02.000Z,"Southampton 0 : 1 Ipswich

▪ Pass directness: 32.8 - 34.7
▪ 10+ pass sequences: 18 - 7
▪ Goalkick length: 12.3 - 27.0
▪ Goalkick progr.: 33.6 - 35.9 https://t.co/quTqHaxXhv"
1704238636215193647,['1704238636215193647'],2023-09-19T20:58:48.000Z,"Southampton 0 : 1 Ipswich

▪ Penbox shots: 8 - 5
▪ Deep completions: 19 - 6
▪ Buildup completion: 84.5% - 75.7%
▪ PPDA: 11.9 - 10.4
▪ High turnovers: 8 - 4 https://t.co/r5jHaicIc7"
1704238576710680578,['1704238576710680578'],2023-09-19T20:58:34.000Z,"Southampton 0 : 1 Ipswich

▪ xG: 0.7 - 0.57
▪ xThreat: 1.65 - 0.89
▪ Possession: 57.8% - 42.2%
▪ Field Tilt: 59.4% - 40.6%
▪ Def Action Height: 40.2 - 48.7

#msbot_chmp https://t.co/MSbTRZE88U"
1704205067900047818,['1704205067900047818'],2023-09-19T18:45:25.000Z,"If you enjoy the content, please consider helping authors with their monthly bills for hosting this bot. You can make a donation via https://t.co/nlgfzDqYhs
Appreciate your support
Thank you"
1704205050003046820,['1704205050003046820'],2023-09-19T18:45:21.000Z,"Kieran Trippier vs. Milan

Successful Passes: 58
Expected Threat: 0.28
Progression via pass: 8.65
Progression via carry: 2.45 https://t.co/o0JI1D3ZbO"
1704205029115318278,['1704205029115318278'],2023-09-19T18:45:16.000Z,"Milan 0 : 0 Newcastle

▪ Pass directness: 30.6 - 33.1
▪ 10+ pass sequences: 15 - 9
▪ Goalkick length: 44.4 - 41.5
▪ Goalkick progr.: 37.3 - 31.5 https://t.co/Ts71RfkkDm"
1704204977013674124,['1704204977013674124'],2023-09-19T18:45:03.000Z,"Milan 0 : 0 Newcastle

▪ Penbox shots: 16 - 2
▪ Deep completions: 11 - 7
▪ Buildup completion: 85.9% - 85.9%
▪ PPDA: 8.6 - 10.3
▪ High turnovers: 4 - 3 https://t.co/xYNRz8yj40"
1704204923741819190,['1704204923741819190'],2023-09-19T18:44:51.000Z,"Milan 0 : 0 Newcastle

▪ xG: 2.98 - 0.36
▪ xThreat: 1.84 - 0.87
▪ Possession: 53.3% - 46.7%
▪ Field Tilt: 68.7% - 31.3%
▪ Def Action Height: 48.6 - 38.1

#msbot_ucl #ucl https://t.co/TNWrOnB1Mo"
1704204691448680561,['1704204691448680561'],2023-09-19T18:43:55.000Z,"Young Boys 1 : 3 Leipzig

▪ xG: 0.36 - 2.32
▪ xThreat: 1.07 - 1.29
▪ Possession: 54.8% - 45.2%
▪ Field Tilt: 58.0% - 42.0%
▪ Def Action Height: 46.0 - 45.9

#msbot_ucl #ucl https://t.co/4DP1q6iQma"
1703902120049819842,['1703902120049819842'],2023-09-18T22:41:37.000Z,"N. Forest 1 : 1 Burnley

▪ xG: 0.82 - 0.84
▪ xThreat: 0.99 - 0.98
▪ Possession: 46.1% - 53.9%
▪ Field Tilt: 54.1% - 45.9%
▪ Def Action Height: 41.2 - 51.9

#msbot_eng #epl https://t.co/sftK2E0qXY"
1703516832026804411,['1703516832026804411'],2023-09-17T21:10:37.000Z,"Toni Kroos vs. Sociedad

Successful Passes: 74
Expected Threat: 0.26
Progression via pass: 6.55
Progression via carry: 1.53 https://t.co/yoj70AYcVS"
1703516808844898433,['1703516808844898433'],2023-09-17T21:10:31.000Z,"Real Madrid 2 : 1 Sociedad

▪ Pass directness: 30.0 - 28.3
▪ 10+ pass sequences: 20 - 20
▪ Goalkick length: 36.2 - 35.6
▪ Goalkick progr.: 34.3 - 34.1 https://t.co/mBmj9vyCd0"
1703516738426683768,['1703516738426683768'],2023-09-17T21:10:14.000Z,"Real Madrid 2 : 1 Sociedad

▪ Penbox shots: 11 - 8
▪ Deep completions: 15 - 9
▪ Buildup completion: 88.5% - 86.5%
▪ PPDA: 11.7 - 11.4
▪ High turnovers: 7 - 1 https://t.co/nk4UvBdz7i"
1703516670214758765,['1703516670214758765'],2023-09-17T21:09:58.000Z,"Real Madrid 2 : 1 Sociedad

▪ xG: 2.36 - 2.09
▪ xThreat: 1.87 - 1.25
▪ Possession: 51.6% - 48.4%
▪ Field Tilt: 64.4% - 35.6%
▪ Def Action Height: 44.8 - 40.0

#msbot_spa #laliga https://t.co/S5Tnu85w37"
1703509594470015220,['1703509594470015220'],2023-09-17T20:41:51.000Z,"Leonardo Spinazzola vs. Empoli

Successful Passes: 38
Expected Threat: 0.23
Progression via pass: 3.18
Progression via carry: 4.18 https://t.co/QliIAPt6oL"
1703509581635453239,['1703509581635453239'],2023-09-17T20:41:48.000Z,"Roma 7 : 0 Empoli

▪ Pass directness: 26.7 - 28.2
▪ 10+ pass sequences: 24 - 19
▪ Goalkick length: 16.2 - 24.2
▪ Goalkick progr.: 49.3 - 42.7 https://t.co/rfHHqQf6mQ"
1703509528866914497,['1703509528866914497'],2023-09-17T20:41:36.000Z,"Roma 7 : 0 Empoli

▪ Penbox shots: 8 - 2
▪ Deep completions: 8 - 5
▪ Buildup completion: 89.6% - 88.7%
▪ PPDA: 9.8 - 11.4
▪ High turnovers: 5 - 5 https://t.co/bR2LudQeQ5"
1703509474135441875,['1703509474135441875'],2023-09-17T20:41:22.000Z,"Roma 7 : 0 Empoli

▪ xG: 2.76 - 0.29
▪ xThreat: 1.29 - 0.95
▪ Possession: 53.3% - 46.7%
▪ Field Tilt: 34.2% - 65.8%
▪ Def Action Height: 48.2 - 54.3

#msbot_ita #seriea https://t.co/3Ke8aP9CuI"
1703462347275391421,['1703462347275391421'],2023-09-17T17:34:07.000Z,"Ben White vs. Everton

Successful Passes: 92
Expected Threat: 0.34
Progression via pass: 7.32
Progression via carry: 2.07 https://t.co/fBSEFlsMYO"
1703462329617399989,['1703462329617399989'],2023-09-17T17:34:02.000Z,"Everton 0 : 1 Arsenal

▪ Pass directness: 35.8 - 28.5
▪ 10+ pass sequences: 1 - 26
▪ Goalkick length: 54.0 - 32.9
▪ Goalkick progr.: 17.8 - 63.6 https://t.co/I5bBVb4VWr"
1703462274428780675,['1703462274428780675'],2023-09-17T17:33:49.000Z,"Everton 0 : 1 Arsenal

▪ Penbox shots: 3 - 9
▪ Deep completions: 5 - 14
▪ Buildup completion: 69.6% - 90.3%
▪ PPDA: 18.3 - 6.6
▪ High turnovers: 5 - 4 https://t.co/uObvynBupx"
1703462216924868777,['1703462216924868777'],2023-09-17T17:33:35.000Z,"Everton 0 : 1 Arsenal

▪ xG: 0.31 - 0.89
▪ xThreat: 0.48 - 1.44
▪ Possession: 25.8% - 74.2%
▪ Field Tilt: 16.2% - 83.8%
▪ Def Action Height: 38.9 - 59.7

#msbot_eng #epl https://t.co/7ygUBe1HmL"
1703427846755225606,['1703427846755225606'],2023-09-17T15:17:01.000Z,"Conor Gallagher vs. Bournemouth

Successful Passes: 62
Expected Threat: 0.2
Progression via pass: 5.91
Progression via carry: 2.69 https://t.co/MFz0HAIgSv"
1703427831257313657,['1703427831257313657'],2023-09-17T15:16:57.000Z,"Bournemouth 0 : 0 Chelsea

▪ Pass directness: 36.5 - 32.2
▪ 10+ pass sequences: 10 - 21
▪ Goalkick length: 24.5 - 27.2
▪ Goalkick progr.: 41.0 - 61.5 https://t.co/0oekCtYKFE"
1703427779872882759,['1703427779872882759'],2023-09-17T15:16:45.000Z,"Bournemouth 0 : 0 Chelsea

▪ Penbox shots: 8 - 9
▪ Deep completions: 15 - 20
▪ Buildup completion: 77.6% - 88.4%
▪ PPDA: 8.8 - 5.2
▪ High turnovers: 4 - 1 https://t.co/lf6gllkCft"
1703427730136850544,['1703427730136850544'],2023-09-17T15:16:33.000Z,"Bournemouth 0 : 0 Chelsea

▪ xG: 0.97 - 1.34
▪ xThreat: 1.44 - 1.52
▪ Possession: 36.2% - 63.8%
▪ Field Tilt: 37.4% - 62.6%
▪ Def Action Height: 40.4 - 46.1

#msbot_eng #epl https://t.co/2wLhpN6mHC"
1703408780241944792,['1703408780241944792'],2023-09-17T14:01:15.000Z,"Sam Byram vs. Millwall

Successful Passes: 48
Expected Threat: 0.12
Progression via pass: 3.89
Progression via carry: 2.32 https://t.co/1wsaGZgHLB"
1703408765641662779,['1703408765641662779'],2023-09-17T14:01:12.000Z,"Millwall 0 : 3 Leeds

▪ Pass directness: 29.7 - 36.4
▪ 10+ pass sequences: 7 - 7
▪ Goalkick length: 47.8 - 46.5
▪ Goalkick progr.: 60.2 - 15.1 https://t.co/reqtj7nBts"
1703408711681855682,['1703408711681855682'],2023-09-17T14:00:59.000Z,"Millwall 0 : 3 Leeds

▪ Penbox shots: 6 - 11
▪ Deep completions: 9 - 5
▪ Buildup completion: 72.0% - 75.3%
▪ PPDA: 8.2 - 9.4
▪ High turnovers: 10 - 1 https://t.co/WUsdacBdAK"
1703408653087416332,['1703408653087416332'],2023-09-17T14:00:45.000Z,"Millwall 0 : 3 Leeds

▪ xG: 0.4 - 1.89
▪ xThreat: 0.98 - 1.38
▪ Possession: 48.2% - 51.8%
▪ Field Tilt: 54.4% - 45.6%
▪ Def Action Height: 51.4 - 41.8

#msbot_chmp https://t.co/RWFIOEmnXk"
1703174035331547372,['1703174035331547372'],2023-09-16T22:28:28.000Z,"Newcastle 1 : 0 Brentford

▪ xG: 1.41 - 0.93
▪ xThreat: 1.42 - 1.19
▪ Possession: 56.5% - 43.5%
▪ Field Tilt: 63.2% - 36.8%
▪ Def Action Height: 48.9 - 39.1

#msbot_eng #epl https://t.co/dsu9rS15gV"
1703173848928297240,['1703173848928297240'],2023-09-16T22:27:43.000Z,"Pablo Barrios vs. Valencia

Successful Passes: 62
Expected Threat: 0.13
Progression via pass: 5.1
Progression via carry: 2.04 https://t.co/Aa5RO8x95d"
1703173832268513779,['1703173832268513779'],2023-09-16T22:27:39.000Z,"Valencia 3 : 0 Atletico

▪ Pass directness: 28.7 - 32.7
▪ 10+ pass sequences: 8 - 23
▪ Goalkick length: 54.8 - 28.6
▪ Goalkick progr.: 50.9 - 47.1 https://t.co/KJdMm9H35i"
1703173783719399444,['1703173783719399444'],2023-09-16T22:27:28.000Z,"Valencia 3 : 0 Atletico

▪ Penbox shots: 8 - 7
▪ Deep completions: 3 - 19
▪ Buildup completion: 78.6% - 88.8%
▪ PPDA: 10.4 - 6.3
▪ High turnovers: 5 - 4 https://t.co/QZnC54scnP"
1703173728199450701,['1703173728199450701'],2023-09-16T22:27:14.000Z,"Valencia 3 : 0 Atletico

▪ xG: 2.2 - 0.46
▪ xThreat: 0.91 - 1.82
▪ Possession: 37.7% - 62.3%
▪ Field Tilt: 26.9% - 73.1%
▪ Def Action Height: 39.5 - 46.1

#msbot_spa #laliga https://t.co/S7RAqqvWUe"
1703152257330761874,['1703152257330761874'],2023-09-16T21:01:55.000Z,"Frenkie de Jong vs. Real Betis

Successful Passes: 106
Expected Threat: 0.31
Progression via pass: 8.55
Progression via carry: 2.75 https://t.co/x44pLWMZ1e"
1703152237730836613,['1703152237730836613'],2023-09-16T21:01:51.000Z,"Barcelona 5 : 0 Real Betis

▪ Pass directness: 31.5 - 32.2
▪ 10+ pass sequences: 29 - 7
▪ Goalkick length: 9.8 - 33.6
▪ Goalkick progr.: 71.0 - 30.3 https://t.co/ukwWrdYtJN"
1703152183439749348,['1703152183439749348'],2023-09-16T21:01:38.000Z,"Barcelona 5 : 0 Real Betis

▪ Penbox shots: 10 - 6
▪ Deep completions: 19 - 8
▪ Buildup completion: 94.6% - 83.3%
▪ PPDA: 7.1 - 17.3
▪ High turnovers: 6 - 6 https://t.co/rhVWwKeYWQ"
1703152125658939876,['1703152125658939876'],2023-09-16T21:01:24.000Z,"Barcelona 5 : 0 Real Betis

▪ xG: 2.06 - 1.19
▪ xThreat: 1.76 - 0.75
▪ Possession: 65.3% - 34.7%
▪ Field Tilt: 64.3% - 35.7%
▪ Def Action Height: 46.1 - 39.1

#msbot_spa #laliga https://t.co/8BHSTBG9yu"
1703151780010631367,['1703151780010631367'],2023-09-16T21:00:02.000Z,"Leo Østigård vs. Genoa

Successful Passes: 97
Expected Threat: 0.22
Progression via pass: 8.64
Progression via carry: 5.98 https://t.co/FcgfAkqGlT"
1703151759408152730,['1703151759408152730'],2023-09-16T20:59:57.000Z,"Genoa 2 : 2 Napoli

▪ Pass directness: 37.0 - 28.7
▪ 10+ pass sequences: 6 - 23
▪ Goalkick length: 47.0 - 16.6
▪ Goalkick progr.: 48.3 - 63.2 https://t.co/js8QqoxRTv"
1703151707612758239,['1703151707612758239'],2023-09-16T20:59:44.000Z,"Genoa 2 : 2 Napoli

▪ Penbox shots: 5 - 7
▪ Deep completions: 4 - 18
▪ Buildup completion: 74.3% - 87.6%
▪ PPDA: 18.6 - 5.7
▪ High turnovers: 4 - 5 https://t.co/pIC7cu2qip"
1703151653044789400,['1703151653044789400'],2023-09-16T20:59:31.000Z,"Genoa 2 : 2 Napoli

▪ xG: 1.55 - 0.88
▪ xThreat: 0.89 - 1.74
▪ Possession: 33.9% - 66.1%
▪ Field Tilt: 32.8% - 67.2%
▪ Def Action Height: 42.1 - 61.2

#msbot_ita #seriea https://t.co/9iowGFdGO6"
1703106230112457161,['1703106230112457161'],2023-09-16T17:59:02.000Z,"Simon Kjær vs. Inter

Successful Passes: 67
Expected Threat: 0.21
Progression via pass: 7.66
Progression via carry: 2.17 https://t.co/qYMO0lGKhv"
1703106214455038270,['1703106214455038270'],2023-09-16T17:58:58.000Z,"Inter 5 : 1 Milan

▪ Pass directness: 35.1 - 27.2
▪ 10+ pass sequences: 9 - 26
▪ Goalkick length: 20.3 - 22.0
▪ Goalkick progr.: 56.2 - 69.0 https://t.co/3TFlRJjfTt"
1703106160474337741,['1703106160474337741'],2023-09-16T17:58:45.000Z,"Inter 5 : 1 Milan

▪ Penbox shots: 12 - 5
▪ Deep completions: 9 - 14
▪ Buildup completion: 83.3% - 92.1%
▪ PPDA: 11.2 - 6.9
▪ High turnovers: 1 - 6 https://t.co/Pxeqg4UQlI"
1703106104442720413,['1703106104442720413'],2023-09-16T17:58:32.000Z,"Inter 5 : 1 Milan

▪ xG: 2.76 - 0.8
▪ xThreat: 1.46 - 1.26
▪ Possession: 40.6% - 59.4%
▪ Field Tilt: 38.0% - 62.0%
▪ Def Action Height: 41.3 - 51.7

#msbot_ita #seriea https://t.co/vb0YTlQsum"
1703094668953780479,['1703094668953780479'],2023-09-16T17:13:05.000Z,RT @markstatsbot: If you like this bot please consider helping authors with their monthly bills for hosting. You can donate via https://t.c…
1703084765417750969,['1703084765417750969'],2023-09-16T16:33:44.000Z,"Bruno Fernandes vs. Brighton

Successful Passes: 63
Expected Threat: 0.5
Progression via pass: 7.53
Progression via carry: 1.56 https://t.co/H3zz0Tc8qF"
1703084750540546501,['1703084750540546501'],2023-09-16T16:33:40.000Z,"Man Utd 1 : 3 Brighton

▪ Pass directness: 29.1 - 28.8
▪ 10+ pass sequences: 18 - 29
▪ Goalkick length: 19.7 - 10.6
▪ Goalkick progr.: 48.1 - 58.5 https://t.co/ataBwIj7oj"
1703084694223663185,['1703084694223663185'],2023-09-16T16:33:27.000Z,"Man Utd 1 : 3 Brighton

▪ Penbox shots: 8 - 7
▪ Deep completions: 9 - 6
▪ Buildup completion: 87.1% - 91.9%
▪ PPDA: 18.0 - 10.6
▪ High turnovers: 10 - 3 https://t.co/jkfhg8O78z"
1703084641522270308,['1703084641522270308'],2023-09-16T16:33:14.000Z,"Man Utd 1 : 3 Brighton

▪ xG: 0.71 - 2.05
▪ xThreat: 1.16 - 1.02
▪ Possession: 44.0% - 56.0%
▪ Field Tilt: 64.9% - 35.1%
▪ Def Action Height: 50.3 - 39.8

#msbot_eng #epl https://t.co/IZ6DkqS8kP"
1703084440535412978,['1703084440535412978'],2023-09-16T16:32:27.000Z,"Aston Villa 3 : 1 C. Palace

▪ xG: 2.28 - 1.05
▪ xThreat: 1.87 - 1.12
▪ Possession: 66.1% - 33.9%
▪ Field Tilt: 66.3% - 33.7%
▪ Def Action Height: 47.7 - 46.4

#msbot_eng #epl https://t.co/ZMNsI8gvEr"
1703084257038741594,['1703084257038741594'],2023-09-16T16:31:43.000Z,"James Maddison vs. Sheff Utd

Successful Passes: 60
Expected Threat: 0.51
Progression via pass: 7.75
Progression via carry: 3.34 https://t.co/MDV2eidbJV"
1703084242874605989,['1703084242874605989'],2023-09-16T16:31:39.000Z,"Spurs 2 : 1 Sheff Utd

▪ Pass directness: 31.8 - 42.5
▪ 10+ pass sequences: 21 - 4
▪ Goalkick length: 31.3 - 44.4
▪ Goalkick progr.: 90.2 - 36.6 https://t.co/Z5Vzza33lf"
1703084192828186635,['1703084192828186635'],2023-09-16T16:31:28.000Z,"Spurs 2 : 1 Sheff Utd

▪ Penbox shots: 18 - 6
▪ Deep completions: 28 - 6
▪ Buildup completion: 90.8% - 71.0%
▪ PPDA: 5.1 - 11.9
▪ High turnovers: 7 - 3 https://t.co/42swadZjod"
1703084133520637967,['1703084133520637967'],2023-09-16T16:31:13.000Z,"Spurs 2 : 1 Sheff Utd

▪ xG: 2.2 - 0.56
▪ xThreat: 2.81 - 0.93
▪ Possession: 70.1% - 29.9%
▪ Field Tilt: 86.2% - 13.8%
▪ Def Action Height: 56.7 - 38.0

#msbot_eng #epl https://t.co/8OdMavPzn7"
1703079962125975569,['1703079962125975569'],2023-09-16T16:14:39.000Z,"Rodri vs. West Ham

Successful Passes: 112
Expected Threat: 0.54
Progression via pass: 8.78
Progression via carry: 5.77 https://t.co/T5vsp0zsoW"
1703079941527740667,['1703079941527740667'],2023-09-16T16:14:34.000Z,"West Ham 1 : 3 Man City

▪ Pass directness: 35.6 - 25.2
▪ 10+ pass sequences: 13 - 35
▪ Goalkick length: 36.5 - 14.4
▪ Goalkick progr.: 49.8 - 47.3 https://t.co/RSXUXptf7v"
1703079891733016974,['1703079891733016974'],2023-09-16T16:14:22.000Z,"West Ham 1 : 3 Man City

▪ Penbox shots: 5 - 18
▪ Deep completions: 3 - 20
▪ Buildup completion: 88.3% - 95.6%
▪ PPDA: 32.2 - 9.1
▪ High turnovers: 2 - 5 https://t.co/ySua5B2n31"
1703079838352101862,['1703079838352101862'],2023-09-16T16:14:09.000Z,"West Ham 1 : 3 Man City

▪ xG: 0.68 - 3.93
▪ xThreat: 1.06 - 2.92
▪ Possession: 31.4% - 68.6%
▪ Field Tilt: 15.0% - 85.0%
▪ Def Action Height: 30.0 - 51.0

#msbot_eng #epl https://t.co/PcR0oGq8dF"
1703075563920089107,['1703075563920089107'],2023-09-16T15:57:10.000Z,"Fulham 1 : 0 Luton

▪ xG: 1.68 - 1.48
▪ xThreat: 2.12 - 1.25
▪ Possession: 76.9% - 23.1%
▪ Field Tilt: 80.2% - 19.8%
▪ Def Action Height: 48.6 - 34.1

#msbot_eng #epl https://t.co/bjFNyiz9HI"
1703071766049153103,['1703071766049153103'],2023-09-16T15:42:05.000Z,"Nico Schlotterbeck vs. Freiburg

Successful Passes: 56
Expected Threat: 0.13
Progression via pass: 5.81
Progression via carry: 1.45 https://t.co/NXS66KiRnr"
1703071751780073713,['1703071751780073713'],2023-09-16T15:42:01.000Z,"Freiburg 2 : 4 Dortmund

▪ Pass directness: 30.7 - 32.6
▪ 10+ pass sequences: 12 - 12
▪ Goalkick length: 31.5 - 25.8
▪ Goalkick progr.: 22.3 - 44.6 https://t.co/nJYAO5dUUG"
1703071699103797552,['1703071699103797552'],2023-09-16T15:41:49.000Z,"Freiburg 2 : 4 Dortmund

▪ Penbox shots: 10 - 12
▪ Deep completions: 6 - 8
▪ Buildup completion: 82.7% - 82.7%
▪ PPDA: 9.5 - 13.6
▪ High turnovers: 2 - 3 https://t.co/wN7JSONvya"
