published_at,content
2024-04-16 21:08:48+00,Bradley Barcola vs. Barcelona  Successful Passes: 26 Expected Threat: 0.22 Progression via pass: 3.16 Progression via carry: 5.52 https://t.co/tMQeUMdVNX
2024-04-15 21:09:57+00,Chelsea 6 : 0 Everton  ▪ xG: 2.69 - 1.38 ▪ xThreat: 1.16 - 1.34 ▪ Possession: 58.5% - 41.5% ▪ Field Tilt: 36.4% - 63.6% ▪ Def Action Height: 37.0 - 51.5  #msbot_eng #epl https://t.co/UdnMyIpKDM
2024-04-15 21:10:17+00,Chelsea 6 : 0 Everton  ▪ Pass directness: 27.9 - 29.7 ▪ 10+ pass sequences: 26 - 12 ▪ Goalkick length: 23.6 - 36.8 ▪ Goalkick progr.: 49.9 - 13.7 https://t.co/czyukMvCBO
2024-04-15 21:10:21+00,Dwight McNeil vs. Chelsea  Successful Passes: 40 Expected Threat: 0.41 Progression via pass: 3.86 Progression via carry: 1.51 https://t.co/mGp5WLBpYN
2024-04-15 21:10:07+00,Chelsea 6 : 0 Everton  ▪ Penbox shots: 9 - 8 ▪ Deep completions: 9 - 8 ▪ Buildup completion: 86.0% - 80.1% ▪ PPDA: 8.6 - 9.5 ▪ High turnovers: 5 - 15 https://t.co/sUZuRdfr2Z
2024-04-14 20:54:29+00,Inter 2 : 2 Cagliari  ▪ xG: 2.11 - 1.26 ▪ xThreat: 2.26 - 1.0 ▪ Possession: 62.9% - 37.1% ▪ Field Tilt: 73.3% - 26.7% ▪ Def Action Height: 54.3 - 38.3  #msbot_ita #seriea https://t.co/6qv4Kylcbs
2024-04-14 20:54:52+00,Inter 2 : 2 Cagliari  ▪ Pass directness: 27.2 - 29.3 ▪ 10+ pass sequences: 27 - 17 ▪ Goalkick length: 20.1 - 50.8 ▪ Goalkick progr.: 85.6 - 36.9 https://t.co/xNGv8dAhv6
2024-04-14 20:54:56+00,Hakan Çalhanoglu vs. Cagliari  Successful Passes: 90 Expected Threat: 0.49 Progression via pass: 7.72 Progression via carry: 3.31 https://t.co/ex6HNGaYgV
2024-04-14 17:41:40+00,Arsenal 0 : 2 Aston Villa  ▪ xG: 1.57 - 0.89 ▪ xThreat: 1.69 - 0.69 ▪ Possession: 51.7% - 48.3% ▪ Field Tilt: 65.6% - 34.4% ▪ Def Action Height: 51.4 - 39.7  #msbot_eng #epl https://t.co/iCAL57dXPd
2024-04-14 17:42:01+00,Arsenal 0 : 2 Aston Villa  ▪ Pass directness: 33.6 - 30.2 ▪ 10+ pass sequences: 17 - 14 ▪ Goalkick length: 11.0 - 17.8 ▪ Goalkick progr.: 54.4 - 38.8 https://t.co/aOInNO73AO
2024-04-14 17:42:04+00,Bukayo Saka vs. Aston Villa  Successful Passes: 38 Expected Threat: 0.29 Progression via pass: 4.69 Progression via carry: 3.28 https://t.co/Jgt8ZmwYy0
2024-04-14 17:27:56+00,Leverkusen 5 : 0 Werder Bremen  ▪ xG: 3.39 - 1.13 ▪ xThreat: 2.13 - 0.97 ▪ Possession: 55.9% - 44.1% ▪ Field Tilt: 72.4% - 27.6% ▪ Def Action Height: 51.7 - 37.0  #msbot_ger #bundesliga https://t.co/rSjsUPgmQV
2024-04-14 17:28:18+00,Leverkusen 5 : 0 Werder Bremen  ▪ Pass directness: 31.3 - 29.3 ▪ 10+ pass sequences: 30 - 17 ▪ Goalkick length: 12.7 - 25.2 ▪ Goalkick progr.: 52.4 - 46.0 https://t.co/DeYrn4WREx
2024-04-14 17:28:21+00,Edmond Tapsoba vs. Werder Bremen  Successful Passes: 82 Expected Threat: 0.18 Progression via pass: 7.53 Progression via carry: 2.24 https://t.co/Yoincg0GtF
2024-04-14 15:10:48+00,Sassuolo 3 : 3 Milan  ▪ xG: 1.19 - 3.25 ▪ xThreat: 1.04 - 1.62 ▪ Possession: 33.0% - 67.0% ▪ Field Tilt: 33.7% - 66.3% ▪ Def Action Height: 39.9 - 49.0  #msbot_ita #seriea https://t.co/U5XCSZxRTG
2024-04-14 15:11:10+00,Sassuolo 3 : 3 Milan  ▪ Pass directness: 42.1 - 32.3 ▪ 10+ pass sequences: 4 - 17 ▪ Goalkick length: 52.2 - 17.7 ▪ Goalkick progr.: 19.4 - 65.0 https://t.co/aZvwXBmSpY
2024-04-14 15:11:13+00,Alessandro Florenzi vs. Sassuolo  Successful Passes: 66 Expected Threat: 0.52 Progression via pass: 5.49 Progression via carry: 1.72 https://t.co/vBwvZnimki
2024-04-14 15:09:06+00,Liverpool 0 : 1 C. Palace  ▪ xG: 3.19 - 1.95 ▪ xThreat: 3.12 - 1.34 ▪ Possession: 68.8% - 31.2% ▪ Field Tilt: 82.7% - 17.3% ▪ Def Action Height: 47.0 - 38.2  #msbot_eng #epl https://t.co/fD0Tnauz6q
2024-04-14 15:09:29+00,Liverpool 0 : 1 C. Palace  ▪ Pass directness: 28.1 - 39.0 ▪ 10+ pass sequences: 29 - 7 ▪ Goalkick length: 18.6 - 68.7 ▪ Goalkick progr.: 60.2 - 0.0 https://t.co/KlsiwqUkH5
2024-04-14 15:09:33+00,Andy Robertson vs. C. Palace  Successful Passes: 86 Expected Threat: 0.82 Progression via pass: 6.99 Progression via carry: 4.24 https://t.co/6884VWMYW7
2024-04-14 15:09:18+00,Liverpool 0 : 1 C. Palace  ▪ Penbox shots: 18 - 7 ▪ Deep completions: 24 - 9 ▪ Buildup completion: 86.5% - 67.6% ▪ PPDA: 6.5 - 14.4 ▪ High turnovers: 6 - 1 https://t.co/e8XIy6r6K7
2024-04-14 15:08:16+00,West Ham 0 : 2 Fulham  ▪ xG: 1.57 - 3.28 ▪ xThreat: 1.68 - 1.73 ▪ Possession: 58.0% - 42.0% ▪ Field Tilt: 70.3% - 29.7% ▪ Def Action Height: 48.3 - 42.0  #msbot_eng #epl https://t.co/eAdPfQqGIx
2024-04-13 21:10:06+00,Cadiz 0 : 1 Barcelona  ▪ xG: 0.73 - 1.1 ▪ xThreat: 1.51 - 1.43 ▪ Possession: 38.5% - 61.5% ▪ Field Tilt: 57.1% - 42.9% ▪ Def Action Height: 46.2 - 47.7  #msbot_spa #laliga https://t.co/cQdbNrQjcc
2024-04-13 21:10:31+00,Cadiz 0 : 1 Barcelona  ▪ Pass directness: 36.9 - 34.7 ▪ 10+ pass sequences: 5 - 21 ▪ Goalkick length: 62.2 - 24.0 ▪ Goalkick progr.: 26.8 - 41.2 https://t.co/OqlfuVL5Vm
2024-04-13 21:10:35+00,Marcos Alonso vs. Cadiz  Successful Passes: 58 Expected Threat: 0.17 Progression via pass: 4.5 Progression via carry: 1.39 https://t.co/ThXnDYehkg
2024-04-13 18:43:59+00,Bournemouth 2 : 2 Man Utd  ▪ Pass directness: 35.5 - 36.7 ▪ 10+ pass sequences: 5 - 15 ▪ Goalkick length: 52.9 - 9.4 ▪ Goalkick progr.: 39.2 - 35.5 https://t.co/wxp391TdIf
2024-04-13 18:44:02+00,Bruno Fernandes vs. Bournemouth  Successful Passes: 59 Expected Threat: 0.21 Progression via pass: 7.09 Progression via carry: 2.62 https://t.co/Qet24NriFD
2024-04-13 18:43:36+00,Bournemouth 2 : 2 Man Utd  ▪ xG: 2.25 - 1.6 ▪ xThreat: 1.57 - 1.15 ▪ Possession: 43.6% - 56.4% ▪ Field Tilt: 54.6% - 45.4% ▪ Def Action Height: 43.4 - 41.3  #msbot_eng #epl https://t.co/OAM1vvLBDI
2024-04-13 18:43:47+00,Bournemouth 2 : 2 Man Utd  ▪ Penbox shots: 11 - 5 ▪ Deep completions: 18 - 9 ▪ Buildup completion: 73.4% - 82.6% ▪ PPDA: 11.5 - 11.1 ▪ High turnovers: 7 - 5 https://t.co/cju02VDp2Q
2024-04-13 18:28:26+00,Mallorca 0 : 1 Real Madrid  ▪ xG: 0.89 - 1.58 ▪ xThreat: 1.28 - 1.1 ▪ Possession: 44.2% - 55.8% ▪ Field Tilt: 44.6% - 55.4% ▪ Def Action Height: 42.8 - 46.6  #msbot_spa #laliga https://t.co/v5jZIPMQpF
2024-04-13 18:28:49+00,Mallorca 0 : 1 Real Madrid  ▪ Pass directness: 33.7 - 29.3 ▪ 10+ pass sequences: 13 - 23 ▪ Goalkick length: 61.5 - 63.2 ▪ Goalkick progr.: 44.3 - 71.2 https://t.co/0Z58aEhrnJ
2024-04-13 18:28:53+00,Luka Modric vs. Mallorca  Successful Passes: 86 Expected Threat: 0.32 Progression via pass: 6.73 Progression via carry: 3.0 https://t.co/3XMpaS9bQt
2024-04-13 18:13:49+00,Torino 0 : 0 Juventus  ▪ xG: 1.19 - 1.41 ▪ xThreat: 1.42 - 1.53 ▪ Possession: 47.6% - 52.4% ▪ Field Tilt: 66.1% - 33.9% ▪ Def Action Height: 56.3 - 45.7  #msbot_ita #seriea https://t.co/Pvzc8Fjtff
2024-04-13 18:14:10+00,Torino 0 : 0 Juventus  ▪ Pass directness: 24.6 - 32.2 ▪ 10+ pass sequences: 11 - 15 ▪ Goalkick length: 70.9 - 30.1 ▪ Goalkick progr.: 36.6 - 28.6 https://t.co/HBlifyR8mV
2024-04-13 18:14:13+00,Ricardo Rodríguez vs. Juventus  Successful Passes: 49 Expected Threat: 0.28 Progression via pass: 4.59 Progression via carry: 2.29 https://t.co/UIF84erW7H
2024-04-13 18:13:59+00,Torino 0 : 0 Juventus  ▪ Penbox shots: 6 - 6 ▪ Deep completions: 10 - 7 ▪ Buildup completion: 84.7% - 85.7% ▪ PPDA: 9.7 - 10.5 ▪ High turnovers: 7 - 2 https://t.co/2VvJNbbo4Z
2024-04-13 16:09:21+00,N. Forest 2 : 2 Wolves  ▪ xG: 1.66 - 1.16 ▪ xThreat: 1.56 - 0.73 ▪ Possession: 46.3% - 53.7% ▪ Field Tilt: 74.2% - 25.8% ▪ Def Action Height: 57.4 - 40.1  #msbot_eng #epl https://t.co/e3dEUWDF2E
2024-04-13 16:08:37+00,Burnley 1 : 1 Brighton  ▪ xG: 1.88 - 0.91 ▪ xThreat: 1.39 - 1.61 ▪ Possession: 44.2% - 55.8% ▪ Field Tilt: 51.7% - 48.3% ▪ Def Action Height: 44.0 - 45.7  #msbot_eng #epl https://t.co/C3xd231lyq
2024-04-13 16:07:47+00,Brentford 2 : 0 Sheff Utd  ▪ xG: 0.97 - 0.67 ▪ xThreat: 1.21 - 1.52 ▪ Possession: 53.5% - 46.5% ▪ Field Tilt: 57.9% - 42.1% ▪ Def Action Height: 42.4 - 44.0  #msbot_eng #epl https://t.co/8gcmNp3Qu1
2024-04-13 16:06:41+00,Man City 5 : 1 Luton  ▪ xG: 3.99 - 0.64 ▪ xThreat: 3.33 - 0.45 ▪ Possession: 73.2% - 26.8% ▪ Field Tilt: 95.9% - 4.1% ▪ Def Action Height: 57.8 - 30.0  #msbot_eng #epl https://t.co/GEmPWrDR6g
2024-04-13 16:07:06+00,Man City 5 : 1 Luton  ▪ Pass directness: 23.9 - 35.1 ▪ 10+ pass sequences: 38 - 4 ▪ Goalkick length: 8.0 - 44.2 ▪ Goalkick progr.: 26.7 - 25.6 https://t.co/FyDb9a6COK
2024-04-13 16:07:12+00,Kevin De Bruyne vs. Luton  Successful Passes: 61 Expected Threat: 1.11 Progression via pass: 9.43 Progression via carry: 2.64 https://t.co/H7kHQ8Wg0R
2024-04-13 15:38:40+00,Bayern 2 : 0 Koln  ▪ xG: 1.84 - 0.88 ▪ xThreat: 1.91 - 0.92 ▪ Possession: 68.6% - 31.4% ▪ Field Tilt: 70.5% - 29.5% ▪ Def Action Height: 49.2 - 43.5  #msbot_ger #bundesliga https://t.co/8MzkWaTqNM
2024-04-13 15:39:05+00,Bayern 2 : 0 Koln  ▪ Pass directness: 31.5 - 35.6 ▪ 10+ pass sequences: 25 - 6 ▪ Goalkick length: 22.2 - 12.1 ▪ Goalkick progr.: 60.1 - 63.4 https://t.co/lBjjz0AzIz
2024-04-13 15:39:10+00,Joshua Kimmich vs. Koln  Successful Passes: 101 Expected Threat: 0.58 Progression via pass: 11.4 Progression via carry: 2.2 https://t.co/EVHNp67YpR
2024-04-13 13:36:51+00,Newcastle 4 : 0 Spurs  ▪ xG: 3.02 - 0.71 ▪ xThreat: 2.03 - 1.26 ▪ Possession: 27.5% - 72.5% ▪ Field Tilt: 26.4% - 73.6% ▪ Def Action Height: 49.0 - 48.6  #msbot_eng #epl https://t.co/3eSkpaMX2l
2024-04-13 13:37:15+00,Newcastle 4 : 0 Spurs  ▪ Pass directness: 41.9 - 28.2 ▪ 10+ pass sequences: 2 - 20 ▪ Goalkick length: 64.8 - 20.3 ▪ Goalkick progr.: 10.7 - 37.8 https://t.co/Pj0wRvNEFv
2024-04-13 13:37:18+00,James Maddison vs. Newcastle  Successful Passes: 35 Expected Threat: 0.39 Progression via pass: 3.95 Progression via carry: 1.58 https://t.co/cgawQooGjJ
2024-04-11 21:09:22+00,Leverkusen 2 : 0 West Ham  ▪ xG: 2.45 - 0.14 ▪ xThreat: 2.59 - 0.44 ▪ Possession: 72.6% - 27.4% ▪ Field Tilt: 89.6% - 10.4% ▪ Def Action Height: 57.0 - 32.3  #msbot_uel #uel https://t.co/63j0ae7jiX
2024-04-11 21:09:46+00,Leverkusen 2 : 0 West Ham  ▪ Pass directness: 31.2 - 33.3 ▪ 10+ pass sequences: 34 - 8 ▪ Goalkick length: 25.8 - 49.7 ▪ Goalkick progr.: 77.6 - 26.5 https://t.co/3bNklr9E8M
2024-04-11 21:09:49+00,Florian Wirtz vs. West Ham  Successful Passes: 83 Expected Threat: 0.57 Progression via pass: 6.87 Progression via carry: 5.33 https://t.co/puyFvUb9zw
2024-04-11 21:09:34+00,Leverkusen 2 : 0 West Ham  ▪ Penbox shots: 19 - 1 ▪ Deep completions: 24 - 1 ▪ Buildup completion: 92.3% - 75.3% ▪ PPDA: 5.0 - 18.5 ▪ High turnovers: 2 - 2 https://t.co/2o9XzIYQc7
2024-04-11 21:08:22+00,Liverpool 0 : 3 Atalanta  ▪ xG: 1.86 - 2.99 ▪ xThreat: 2.22 - 1.25 ▪ Possession: 69.3% - 30.7% ▪ Field Tilt: 65.0% - 35.0% ▪ Def Action Height: 43.1 - 47.8  #msbot_uel #uel https://t.co/O3Gw9MJLNW
2024-04-11 21:08:43+00,Liverpool 0 : 3 Atalanta  ▪ Pass directness: 31.1 - 43.7 ▪ 10+ pass sequences: 18 - 2 ▪ Goalkick length: 18.7 - 62.2 ▪ Goalkick progr.: 40.7 - 21.0 https://t.co/cuZPQ3bcsj
2024-04-11 21:08:46+00,Cody Gakpo vs. Atalanta  Successful Passes: 39 Expected Threat: 0.83 Progression via pass: 5.24 Progression via carry: 2.77 https://t.co/RPQjoYEJer
2024-04-11 21:07:13+00,Milan 0 : 1 Roma  ▪ xG: 1.67 - 0.9 ▪ xThreat: 1.96 - 1.2 ▪ Possession: 53.5% - 46.5% ▪ Field Tilt: 58.0% - 42.0% ▪ Def Action Height: 55.9 - 32.0  #msbot_uel #uel https://t.co/rmc7PA8YK9
2024-04-11 21:07:34+00,Milan 0 : 1 Roma  ▪ Pass directness: 29.4 - 32.1 ▪ 10+ pass sequences: 19 - 17 ▪ Goalkick length: 19.3 - 16.0 ▪ Goalkick progr.: 64.4 - 25.6 https://t.co/8gm1hRUxJB
2024-04-11 21:07:38+00,Matteo Gabbia vs. Roma  Successful Passes: 72 Expected Threat: 0.15 Progression via pass: 7.18 Progression via carry: 1.52 https://t.co/WQ33Y2TljK
2024-04-10 21:10:07+00,Atletico 2 : 1 Dortmund  ▪ xG: 2.42 - 1.07 ▪ xThreat: 1.11 - 1.23 ▪ Possession: 33.7% - 66.3% ▪ Field Tilt: 41.0% - 59.0% ▪ Def Action Height: 41.9 - 45.5  #msbot_ucl #ucl https://t.co/ilaZewYTHc
2024-04-10 21:08:29+00,PSG 2 : 3 Barcelona  ▪ xG: 1.53 - 2.06 ▪ xThreat: 1.25 - 1.37 ▪ Possession: 58.5% - 41.5% ▪ Field Tilt: 70.0% - 30.0% ▪ Def Action Height: 52.2 - 39.5  #msbot_ucl #ucl https://t.co/2F8iJ8xByt
2024-04-10 21:08:51+00,PSG 2 : 3 Barcelona  ▪ Pass directness: 26.9 - 31.4 ▪ 10+ pass sequences: 19 - 10 ▪ Goalkick length: 44.9 - 22.8 ▪ Goalkick progr.: 42.7 - 37.1 https://t.co/bplE7udHOZ
2024-04-10 21:08:55+00,Vitinha vs. Barcelona  Successful Passes: 85 Expected Threat: 0.23 Progression via pass: 6.23 Progression via carry: 2.13 https://t.co/HLvhuA4wAY
2024-04-09 21:02:58+00,Real Madrid 3 : 3 Man City  ▪ xG: 1.46 - 0.64 ▪ xThreat: 0.71 - 1.46 ▪ Possession: 38.7% - 61.3% ▪ Field Tilt: 31.6% - 68.4% ▪ Def Action Height: 39.0 - 51.2  #msbot_ucl #ucl https://t.co/UdXL2GULjc
2024-04-09 21:03:20+00,Real Madrid 3 : 3 Man City  ▪ Pass directness: 26.7 - 28.0 ▪ 10+ pass sequences: 18 - 29 ▪ Goalkick length: 31.7 - 55.3 ▪ Goalkick progr.: 38.4 - 19.7 https://t.co/14DWTYnjgE
2024-04-09 21:03:24+00,Rodri vs. Real Madrid  Successful Passes: 117 Expected Threat: 0.3 Progression via pass: 7.85 Progression via carry: 4.69 https://t.co/flM6CQxIk0
2024-04-09 21:03:09+00,Real Madrid 3 : 3 Man City  ▪ Penbox shots: 7 - 5 ▪ Deep completions: 5 - 9 ▪ Buildup completion: 85.1% - 91.6% ▪ PPDA: 19.2 - 7.9 ▪ High turnovers: 3 - 2 https://t.co/TP3HQFhRAW
2024-04-09 21:01:44+00,Arsenal 2 : 2 Bayern  ▪ xG: 1.21 - 1.99 ▪ xThreat: 1.42 - 0.85 ▪ Possession: 59.1% - 40.9% ▪ Field Tilt: 73.0% - 27.0% ▪ Def Action Height: 59.4 - 34.2  #msbot_ucl #ucl https://t.co/AX4squBfkP
2024-04-09 21:02:05+00,Arsenal 2 : 2 Bayern  ▪ Pass directness: 28.2 - 30.8 ▪ 10+ pass sequences: 25 - 11 ▪ Goalkick length: 13.0 - 15.4 ▪ Goalkick progr.: 68.4 - 35.2 https://t.co/IAj4fF3mmU
2024-04-09 21:02:08+00,Martin Ødegaard vs. Bayern  Successful Passes: 61 Expected Threat: 0.19 Progression via pass: 3.8 Progression via carry: 2.36 https://t.co/DGkhpvTBCC
2024-04-08 20:54:48+00,Udinese 1 : 2 Inter  ▪ xG: 0.09 - 3.4 ▪ xThreat: 0.56 - 2.52 ▪ Possession: 23.7% - 76.3% ▪ Field Tilt: 15.0% - 85.0% ▪ Def Action Height: 40.8 - 54.0  #msbot_ita #seriea https://t.co/RhKdpEk0uX
2024-04-08 20:55:10+00,Udinese 1 : 2 Inter  ▪ Pass directness: 34.0 - 29.2 ▪ 10+ pass sequences: 1 - 34 ▪ Goalkick length: 67.8 - 28.3 ▪ Goalkick progr.: 25.9 - 53.0 https://t.co/tGfUep4QOD
2024-04-08 20:55:13+00,Nicolò Barella vs. Udinese  Successful Passes: 79 Expected Threat: 0.35 Progression via pass: 7.55 Progression via carry: 2.35 https://t.co/dIhvF3UHhj
2024-04-07 20:46:07+00,Juventus 1 : 0 Fiorentina  ▪ xG: 2.44 - 0.6 ▪ xThreat: 0.77 - 1.57 ▪ Possession: 26.3% - 73.7% ▪ Field Tilt: 26.3% - 73.7% ▪ Def Action Height: 46.6 - 44.0  #msbot_ita #seriea https://t.co/T6q9kXCyKC
2024-04-07 20:46:29+00,Juventus 1 : 0 Fiorentina  ▪ Pass directness: 35.1 - 23.3 ▪ 10+ pass sequences: 4 - 26 ▪ Goalkick length: 40.1 - 31.0 ▪ Goalkick progr.: 34.4 - 79.0 https://t.co/ivEiy2ZTkY
2024-04-07 20:46:33+00,Cristiano Biraghi vs. Juventus  Successful Passes: 77 Expected Threat: 0.57 Progression via pass: 7.63 Progression via carry: 3.13 https://t.co/q3a8MMbvkf
2024-04-07 19:00:18+00,Spurs 3 : 1 N. Forest  ▪ xG: 1.43 - 2.11 ▪ xThreat: 1.98 - 0.89 ▪ Possession: 63.1% - 36.9% ▪ Field Tilt: 77.7% - 22.3% ▪ Def Action Height: 48.8 - 39.3  #msbot_eng #epl https://t.co/SwHjAWOt0U
2024-04-07 19:00:42+00,Spurs 3 : 1 N. Forest  ▪ Pass directness: 33.2 - 35.1 ▪ 10+ pass sequences: 20 - 12 ▪ Goalkick length: 24.5 - 41.4 ▪ Goalkick progr.: 71.1 - 41.7 https://t.co/AqkkBUkov8
2024-04-07 19:00:47+00,Timo Werner vs. N. Forest  Successful Passes: 33 Expected Threat: 0.53 Progression via pass: 4.59 Progression via carry: 5.42 https://t.co/8UqXXvHW64
2024-04-07 18:45:21+00,Sheff Utd 2 : 2 Chelsea  ▪ xG: 1.32 - 0.61 ▪ xThreat: 1.53 - 1.14 ▪ Possession: 32.8% - 67.2% ▪ Field Tilt: 40.8% - 59.2% ▪ Def Action Height: 44.7 - 51.3  #msbot_eng #epl https://t.co/MqpGpBxBcM
2024-04-07 18:45:44+00,Sheff Utd 2 : 2 Chelsea  ▪ Pass directness: 37.9 - 30.0 ▪ 10+ pass sequences: 8 - 20 ▪ Goalkick length: 58.9 - 33.5 ▪ Goalkick progr.: 39.2 - 52.8 https://t.co/2HKGVlv1sJ
2024-04-07 18:45:47+00,Oliver Arblaster vs. Chelsea  Successful Passes: 46 Expected Threat: 0.33 Progression via pass: 5.37 Progression via carry: 2.1 https://t.co/0Zi5Ut8mXL
2024-04-07 18:45:33+00,Sheff Utd 2 : 2 Chelsea  ▪ Penbox shots: 8 - 3 ▪ Deep completions: 12 - 6 ▪ Buildup completion: 75.8% - 87.2% ▪ PPDA: 18.2 - 7.4 ▪ High turnovers: 4 - 1 https://t.co/Jb2znQxrg6
2024-04-07 16:34:05+00,Man Utd 2 : 2 Liverpool  ▪ xG: 0.85 - 4.53 ▪ xThreat: 0.98 - 2.33 ▪ Possession: 37.9% - 62.1% ▪ Field Tilt: 26.3% - 73.7% ▪ Def Action Height: 34.3 - 51.8  #msbot_eng #epl https://t.co/XZTcqSCtsm
2024-04-07 16:34:30+00,Man Utd 2 : 2 Liverpool  ▪ Pass directness: 33.9 - 30.3 ▪ 10+ pass sequences: 10 - 19 ▪ Goalkick length: 24.7 - 16.7 ▪ Goalkick progr.: 23.3 - 59.3 https://t.co/GZ552vB1Hb
2024-04-07 16:34:33+00,Andy Robertson vs. Man Utd  Successful Passes: 49 Expected Threat: 0.61 Progression via pass: 4.5 Progression via carry: 3.48 https://t.co/Pgci7IcEqH
2024-04-06 21:03:33+00,PSG 1 : 1 Clermont  ▪ xG: 2.47 - 0.24 ▪ xThreat: 2.63 - 0.76 ▪ Possession: 72.4% - 27.6% ▪ Field Tilt: 88.0% - 12.0% ▪ Def Action Height: 54.8 - 30.0  #msbot_fra #ligue1 https://t.co/ejAXjkAwXa
2024-04-06 21:04:03+00,PSG 1 : 1 Clermont  ▪ Pass directness: 22.4 - 38.1 ▪ 10+ pass sequences: 33 - 4 ▪ Goalkick length: 13.2 - 48.0 ▪ Goalkick progr.: 81.1 - 23.0 https://t.co/YjCHgR9vJA
2024-04-06 21:04:07+00,Achraf Hakimi vs. Clermont  Successful Passes: 73 Expected Threat: 0.34 Progression via pass: 6.2 Progression via carry: 4.41 https://t.co/WG1uLBfD1j
2024-04-06 18:37:27+00,Brighton 0 : 3 Arsenal  ▪ xG: 0.55 - 4.06 ▪ xThreat: 0.88 - 2.65 ▪ Possession: 54.1% - 45.9% ▪ Field Tilt: 48.6% - 51.4% ▪ Def Action Height: 41.7 - 45.7  #msbot_eng #epl https://t.co/yGxYpTpuTo
2024-04-06 18:37:48+00,Brighton 0 : 3 Arsenal  ▪ Pass directness: 29.2 - 31.2 ▪ 10+ pass sequences: 18 - 12 ▪ Goalkick length: 27.4 - 15.7 ▪ Goalkick progr.: 52.1 - 21.1 https://t.co/IjnbOFeEuN
2024-04-06 18:37:52+00,Lewis Dunk vs. Arsenal  Successful Passes: 99 Expected Threat: 0.19 Progression via pass: 9.51 Progression via carry: 1.73 https://t.co/81zVCQnP8M
2024-04-06 16:23:46+00,Fulham 0 : 1 Newcastle  ▪ xG: 0.97 - 1.36 ▪ xThreat: 1.8 - 0.89 ▪ Possession: 66.8% - 33.2% ▪ Field Tilt: 71.2% - 28.8% ▪ Def Action Height: 47.0 - 44.9  #msbot_eng #epl https://t.co/olv9Bo2buZ
2024-04-06 16:05:13+00,Wolves 1 : 2 West Ham  ▪ xG: 1.69 - 1.8 ▪ xThreat: 1.5 - 1.08 ▪ Possession: 57.3% - 42.7% ▪ Field Tilt: 47.9% - 52.1% ▪ Def Action Height: 40.7 - 55.2  #msbot_eng #epl https://t.co/i938prckNh
2024-04-06 16:04:46+00,Aston Villa 3 : 3 Brentford  ▪ xG: 1.23 - 1.62 ▪ xThreat: 2.05 - 1.12 ▪ Possession: 68.7% - 31.3% ▪ Field Tilt: 82.4% - 17.6% ▪ Def Action Height: 48.2 - 41.1  #msbot_eng #epl https://t.co/4mbT4IPSmk
2024-04-06 16:03:55+00,Luton 2 : 1 Bournemouth  ▪ xG: 1.56 - 0.45 ▪ xThreat: 1.62 - 1.1 ▪ Possession: 55.8% - 44.2% ▪ Field Tilt: 63.6% - 36.4% ▪ Def Action Height: 50.4 - 48.9  #msbot_eng #epl https://t.co/sIHqpWzcdi
2024-04-06 16:02:34+00,Everton 1 : 0 Burnley  ▪ xG: 0.57 - 0.21 ▪ xThreat: 1.09 - 1.17 ▪ Possession: 38.3% - 61.7% ▪ Field Tilt: 50.7% - 49.3% ▪ Def Action Height: 48.3 - 39.0  #msbot_eng #epl https://t.co/LgJpUiIxk5
2024-04-06 15:47:34+00,Union 0 : 1 Leverkusen  ▪ xG: 0.55 - 3.05 ▪ xThreat: 1.13 - 2.23 ▪ Possession: 34.6% - 65.4% ▪ Field Tilt: 27.9% - 72.1% ▪ Def Action Height: 39.5 - 50.2  #msbot_ger #bundesliga https://t.co/IEK01xvTiW
2024-04-06 15:47:54+00,Union 0 : 1 Leverkusen  ▪ Pass directness: 33.4 - 28.0 ▪ 10+ pass sequences: 7 - 33 ▪ Goalkick length: 37.1 - 26.7 ▪ Goalkick progr.: 33.9 - 62.9 https://t.co/TDlBfgoozb
2024-04-06 15:47:57+00,Florian Wirtz vs. Union  Successful Passes: 60 Expected Threat: 0.33 Progression via pass: 6.62 Progression via carry: 3.36 https://t.co/ot4qFxT1hB
2024-04-06 15:29:40+00,FC Heidenheim 3 : 2 Bayern  ▪ xG: 1.5 - 2.02 ▪ xThreat: 1.28 - 2.23 ▪ Possession: 33.1% - 66.9% ▪ Field Tilt: 26.9% - 73.1% ▪ Def Action Height: 38.6 - 51.4  #msbot_ger #bundesliga https://t.co/3HJkzP0EL8
2024-04-06 15:30:03+00,FC Heidenheim 3 : 2 Bayern  ▪ Pass directness: 35.6 - 32.1 ▪ 10+ pass sequences: 4 - 22 ▪ Goalkick length: 51.5 - 11.1 ▪ Goalkick progr.: 31.7 - 27.9 https://t.co/g3aT439ajp
2024-04-06 15:30:06+00,Alphonso Davies vs. FC Heidenheim  Successful Passes: 76 Expected Threat: 0.37 Progression via pass: 6.27 Progression via carry: 2.57 https://t.co/sLKdOhTJrg
2024-04-06 15:01:10+00,Milan 3 : 0 Lecce  ▪ xG: 1.74 - 0.79 ▪ xThreat: 1.84 - 1.12 ▪ Possession: 64.0% - 36.0% ▪ Field Tilt: 63.9% - 36.1% ▪ Def Action Height: 48.0 - 38.2  #msbot_ita #seriea https://t.co/mxRd13VyzJ
2024-04-06 15:01:30+00,Milan 3 : 0 Lecce  ▪ Pass directness: 31.2 - 31.6 ▪ 10+ pass sequences: 34 - 13 ▪ Goalkick length: 6.4 - 28.8 ▪ Goalkick progr.: 64.2 - 57.1 https://t.co/ILGSXix4RG
